source_dataset,target_split,class_name,original_file_name,new_file_name,new_file_path
dataset2,train,白芍,79.jpg,d2_train_79.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白芍\d2_train_79.jpg
dataset2,train,白芍,31.jpg,d2_train_31.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白芍\d2_train_31.jpg
dataset2,val,白芍,56.jpg,d2_val_56.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_56.jpg
dataset2,val,白芍,65.jpg,d2_val_65.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_65.jpg
dataset2,val,白芍,24.jpg,d2_val_24.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_24.jpg
dataset2,val,白芍,17.jpg,d2_val_17.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_17.jpg
dataset2,val,白芍,8.jpg,d2_val_8.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_8.jpg
dataset2,val,白芍,35.jpg,d2_val_35.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_35.jpg
dataset2,val,白芍,14.jpg,d2_val_14.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_14.jpg
dataset2,val,白芍,22.jpg,d2_val_22.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_22.jpg
dataset2,val,白芍,109.jpg,d2_val_109.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_109.jpg
dataset2,val,白芍,100.jpg,d2_val_100.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_100.jpg
dataset2,val,白芍,40.jpg,d2_val_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_40.jpg
dataset2,val,白芍,83.jpg,d2_val_83.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白芍\d2_val_83.jpg
dataset2,external_test_dataset2_overlap,白芍,71.jpg,d2_external_71.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_71.jpg
dataset2,external_test_dataset2_overlap,白芍,63.jpg,d2_external_63.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_63.jpg
dataset2,external_test_dataset2_overlap,白芍,43.jpg,d2_external_43.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_43.jpg
dataset2,external_test_dataset2_overlap,白芍,69.jpg,d2_external_69.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_69.jpg
dataset2,external_test_dataset2_overlap,白芍,86.jpg,d2_external_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_86.jpg
dataset2,external_test_dataset2_overlap,白芍,77.jpg,d2_external_77.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_77.jpg
dataset2,external_test_dataset2_overlap,白芍,92.jpg,d2_external_92.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_92.jpg
dataset2,external_test_dataset2_overlap,白芍,45.jpg,d2_external_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_45.jpg
dataset2,external_test_dataset2_overlap,白芍,36.jpg,d2_external_36.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_36.jpg
dataset2,external_test_dataset2_overlap,白芍,72.jpg,d2_external_72.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_72.jpg
dataset2,external_test_dataset2_overlap,白芍,16.jpg,d2_external_16.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_16.jpg
dataset2,external_test_dataset2_overlap,白芍,108.jpg,d2_external_108.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_108.jpg
dataset2,external_test_dataset2_overlap,白芍,120.jpg,d2_external_120.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_120.jpg
dataset2,external_test_dataset2_overlap,白芍,49.jpg,d2_external_49.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_49.jpg
dataset2,external_test_dataset2_overlap,白芍,10.jpg,d2_external_10.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_10.jpg
dataset2,external_test_dataset2_overlap,白芍,53.jpg,d2_external_53.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_53.jpg
dataset2,external_test_dataset2_overlap,白芍,96.jpg,d2_external_96.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_96.jpg
dataset2,external_test_dataset2_overlap,白芍,95.jpg,d2_external_95.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_95.jpg
dataset2,external_test_dataset2_overlap,白芍,7.jpg,d2_external_7.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_7.jpg
dataset2,external_test_dataset2_overlap,白芍,58.jpg,d2_external_58.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_58.jpg
dataset2,external_test_dataset2_overlap,白芍,90.jpg,d2_external_90.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_90.jpg
dataset2,external_test_dataset2_overlap,白芍,20.jpg,d2_external_20.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_20.jpg
dataset2,external_test_dataset2_overlap,白芍,28.jpg,d2_external_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_28.jpg
dataset2,external_test_dataset2_overlap,白芍,19.jpg,d2_external_19.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_19.jpg
dataset2,external_test_dataset2_overlap,白芍,81.jpg,d2_external_81.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\external_test_dataset2_overlap\白芍\d2_external_81.jpg
dataset2,train,白茅根,132.jpg,d2_train_132.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_132.jpg
dataset2,train,白茅根,104.jpg,d2_train_104.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_104.jpg
dataset2,train,白茅根,48.jpg,d2_train_48.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_48.jpg
dataset2,train,白茅根,126.jpg,d2_train_126.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_126.jpg
dataset2,train,白茅根,120.jpg,d2_train_120.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_120.jpg
dataset2,train,白茅根,90.jpg,d2_train_90.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_90.jpg
dataset2,train,白茅根,141.jpg,d2_train_141.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_141.jpg
dataset2,train,白茅根,102.jpg,d2_train_102.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_102.jpg
dataset2,train,白茅根,33.jpg,d2_train_33.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_33.jpg
dataset2,train,白茅根,123.jpg,d2_train_123.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_123.jpg
dataset2,train,白茅根,89.jpg,d2_train_89.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_89.jpg
dataset2,train,白茅根,138.jpg,d2_train_138.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_138.jpg
dataset2,train,白茅根,10.jpg,d2_train_10.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_10.jpg
dataset2,train,白茅根,53.jpg,d2_train_53.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_53.jpg
dataset2,train,白茅根,14.jpg,d2_train_14.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_14.jpg
dataset2,train,白茅根,36.jpg,d2_train_36.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_36.jpg
dataset2,train,白茅根,21.jpg,d2_train_21.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_21.jpg
dataset2,train,白茅根,75.jpg,d2_train_75.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_75.jpg
dataset2,train,白茅根,73.jpg,d2_train_73.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_73.jpg
dataset2,train,白茅根,64.jpg,d2_train_64.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_64.jpg
dataset2,train,白茅根,68.jpg,d2_train_68.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_68.jpg
dataset2,train,白茅根,97.jpg,d2_train_97.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_97.jpg
dataset2,train,白茅根,143.jpg,d2_train_143.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_143.jpg
dataset2,train,白茅根,9.jpg,d2_train_9.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_9.jpg
dataset2,train,白茅根,76.jpg,d2_train_76.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_76.jpg
dataset2,train,白茅根,140.jpg,d2_train_140.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_140.jpg
dataset2,train,白茅根,29.jpg,d2_train_29.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_29.jpg
dataset2,train,白茅根,58.jpg,d2_train_58.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_58.jpg
dataset2,train,白茅根,31.jpg,d2_train_31.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_31.jpg
dataset2,train,白茅根,6.jpg,d2_train_6.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_6.jpg
dataset2,train,白茅根,111.jpg,d2_train_111.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_111.jpg
dataset2,train,白茅根,47.jpg,d2_train_47.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_47.jpg
dataset2,train,白茅根,83.jpg,d2_train_83.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_83.jpg
dataset2,train,白茅根,114.jpg,d2_train_114.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_114.jpg
dataset2,train,白茅根,77.jpg,d2_train_77.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_77.jpg
dataset2,train,白茅根,19.jpg,d2_train_19.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_19.jpg
dataset2,train,白茅根,124.jpg,d2_train_124.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_124.jpg
dataset2,train,白茅根,127.jpg,d2_train_127.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_127.jpg
dataset2,train,白茅根,44.jpg,d2_train_44.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_44.jpg
dataset2,train,白茅根,129.jpg,d2_train_129.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_129.jpg
dataset2,train,白茅根,11.jpg,d2_train_11.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_11.jpg
dataset2,train,白茅根,40.jpg,d2_train_40.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_40.jpg
dataset2,train,白茅根,122.jpg,d2_train_122.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_122.jpg
dataset2,train,白茅根,96.jpg,d2_train_96.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_96.jpg
dataset2,train,白茅根,34.jpg,d2_train_34.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_34.jpg
dataset2,train,白茅根,92.jpg,d2_train_92.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_92.jpg
dataset2,train,白茅根,88.jpg,d2_train_88.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_88.jpg
dataset2,train,白茅根,41.jpg,d2_train_41.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_41.jpg
dataset2,train,白茅根,57.jpg,d2_train_57.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_57.jpg
dataset2,train,白茅根,67.jpg,d2_train_67.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_67.jpg
dataset2,train,白茅根,151.jpg,d2_train_151.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_151.jpg
dataset2,train,白茅根,113.jpg,d2_train_113.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_113.jpg
dataset2,train,白茅根,3.jpg,d2_train_3.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_3.jpg
dataset2,train,白茅根,32.jpg,d2_train_32.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_32.jpg
dataset2,train,白茅根,39.jpg,d2_train_39.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_39.jpg
dataset2,train,白茅根,54.jpg,d2_train_54.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_54.jpg
dataset2,train,白茅根,28.jpg,d2_train_28.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_28.jpg
dataset2,train,白茅根,142.jpg,d2_train_142.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_142.jpg
dataset2,train,白茅根,87.jpg,d2_train_87.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_87.jpg
dataset2,train,白茅根,98.jpg,d2_train_98.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_98.jpg
dataset2,train,白茅根,60.jpg,d2_train_60.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_60.jpg
dataset2,train,白茅根,16.jpg,d2_train_16.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_16.jpg
dataset2,train,白茅根,69.jpg,d2_train_69.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_69.jpg
dataset2,train,白茅根,5.jpg,d2_train_5.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_5.jpg
dataset2,train,白茅根,20.jpg,d2_train_20.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_20.jpg
dataset2,train,白茅根,50.jpg,d2_train_50.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_50.jpg
dataset2,train,白茅根,94.jpg,d2_train_94.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_94.jpg
dataset2,train,白茅根,110.jpg,d2_train_110.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_110.jpg
dataset2,train,白茅根,71.jpg,d2_train_71.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_71.jpg
dataset2,train,白茅根,137.jpg,d2_train_137.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_137.jpg
dataset2,train,白茅根,146.jpg,d2_train_146.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_146.jpg
dataset2,train,白茅根,91.jpg,d2_train_91.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_91.jpg
dataset2,train,白茅根,30.jpg,d2_train_30.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_30.jpg
dataset2,train,白茅根,4.jpg,d2_train_4.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_4.jpg
dataset2,train,白茅根,155.jpg,d2_train_155.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_155.jpg
dataset2,train,白茅根,45.jpg,d2_train_45.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_45.jpg
dataset2,train,白茅根,84.jpg,d2_train_84.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_84.jpg
dataset2,train,白茅根,12.jpg,d2_train_12.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_12.jpg
dataset2,train,白茅根,130.jpg,d2_train_130.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_130.jpg
dataset2,train,白茅根,65.jpg,d2_train_65.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_65.jpg
dataset2,train,白茅根,17.jpg,d2_train_17.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_17.jpg
dataset2,train,白茅根,153.jpg,d2_train_153.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_153.jpg
dataset2,train,白茅根,119.jpg,d2_train_119.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_119.jpg
dataset2,train,白茅根,46.jpg,d2_train_46.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_46.jpg
dataset2,train,白茅根,56.jpg,d2_train_56.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_56.jpg
dataset2,train,白茅根,86.jpg,d2_train_86.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_86.jpg
dataset2,train,白茅根,100.jpg,d2_train_100.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_100.jpg
dataset2,train,白茅根,25.jpg,d2_train_25.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_25.jpg
dataset2,train,白茅根,81.jpg,d2_train_81.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_81.jpg
dataset2,train,白茅根,35.jpg,d2_train_35.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_35.jpg
dataset2,train,白茅根,74.jpg,d2_train_74.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_74.jpg
dataset2,train,白茅根,109.jpg,d2_train_109.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_109.jpg
dataset2,train,白茅根,101.jpg,d2_train_101.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_101.jpg
dataset2,train,白茅根,128.jpg,d2_train_128.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_128.jpg
dataset2,train,白茅根,27.jpg,d2_train_27.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_27.jpg
dataset2,train,白茅根,136.jpg,d2_train_136.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_136.jpg
dataset2,train,白茅根,42.jpg,d2_train_42.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_42.jpg
dataset2,train,白茅根,149.jpg,d2_train_149.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_149.jpg
dataset2,train,白茅根,103.jpg,d2_train_103.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_103.jpg
dataset2,train,白茅根,63.jpg,d2_train_63.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_63.jpg
dataset2,train,白茅根,108.jpg,d2_train_108.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_108.jpg
dataset2,train,白茅根,59.jpg,d2_train_59.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_59.jpg
dataset2,train,白茅根,156.jpg,d2_train_156.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_156.jpg
dataset2,train,白茅根,2.jpg,d2_train_2.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_2.jpg
dataset2,train,白茅根,157.jpg,d2_train_157.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_157.jpg
dataset2,train,白茅根,70.jpg,d2_train_70.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_70.jpg
dataset2,train,白茅根,145.jpg,d2_train_145.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_145.jpg
dataset2,train,白茅根,38.jpg,d2_train_38.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_38.jpg
dataset2,train,白茅根,72.jpg,d2_train_72.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\train\白茅根\d2_train_72.jpg
dataset2,val,白茅根,37.jpg,d2_val_37.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白茅根\d2_val_37.jpg
dataset2,val,白茅根,78.jpg,d2_val_78.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白茅根\d2_val_78.jpg
dataset2,val,白茅根,112.jpg,d2_val_112.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白茅根\d2_val_112.jpg
dataset2,val,白茅根,15.jpg,d2_val_15.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白茅根\d2_val_15.jpg
dataset2,val,白茅根,131.jpg,d2_val_131.jpg,I:\DeepLearning\ChineseHerb_Identify\data\processed\improved_cnn_v2_dataset\val\白茅根\d2_val_131.jpg
